Battery History (4% used, 12KB used of 256KB, 100 strings using 5690):
                    0 (9) RESET:TIME: 2018-07-05-12-44-21
                    0 (1) 089 status=charging health=good plug=usb temp=320 volt=4160 +running +wake_lock +audio +screen +plugged data_conn=lte phone_signal_strength=fully brightness=light +wifi_running +wifi wifi_suppl=scanning
                    0 (2) 089 proc=u0a157:"com.borui.littlejane:remote"
                    0 (2) 089 proc=u0a74:"android.process.acore"
                    0 (2) 089 proc=1000:"com.tct.onetouchbooster"
                    0 (2) 089 proc=u0a78:"com.android.dialer"
                    0 (2) 089 proc=u0a141:"sogou.mobile.explorer.hotwords"
                    0 (2) 089 proc=1000:"WebViewLoader-armeabi-v7a"
                    0 (2) 089 proc=1000:"WebViewLoader-arm64-v8a"
                    0 (2) 089 proc=u0a84:"com.jrdcom.filemanager"
                    0 (2) 089 proc=1000:"com.cmx.cmvirtualbox"
                    0 (2) 089 proc=u0a95:"com.android.systemui:screenshot"
                    0 (2) 089 proc=u0a118:"com.jrdcom.wearable.standalone.app:Service"
                    0 (2) 089 proc=u0a157:"com.borui.littlejane"
                    0 (2) 089 proc=1000:"com.mediatek.atci.service"
                    0 (2) 089 proc=1000:"com.mediatek.voiceextension"
                    0 (2) 089 proc=u0a116:"com.mediatek.apst.target"
                    0 (2) 089 proc=1000:"com.android.settings"
                    0 (2) 089 proc=u0a87:"com.tct.launcher"
                    0 (2) 089 proc=1001:"com.mediatek.engineermode"
                    0 (2) 089 proc=u0a74:"com.android.contacts:remote"
                    0 (2) 089 proc=u0a134:"com.moji.tcl:Skin"
                    0 (2) 089 proc=1001:"com.mediatek.ims"
                    0 (2) 089 proc=1000:"com.jrdcom.salestracker"
                    0 (2) 089 proc=1000:"com.mediatek.selfregister"
                    0 (2) 089 proc=u0a85:"com.tct.gallery3d"
                    0 (2) 089 proc=u0a135:"com.tcl.account.china:notes"
                    0 (2) 089 proc=u0a118:"com.jrdcom.wearable.standalone.app:Cloud"
                    0 (2) 089 proc=u0a94:"com.android.statementservice"
                    0 (2) 089 proc=u0a118:"com.jrdcom.wearable.standalone.app"
                    0 (2) 089 proc=u0a75:"com.tct.camera"
                    0 (2) 089 proc=u0a132:"com.tcl.gc.china"
                    0 (2) 089 proc=u0a74:"com.android.contacts"
                    0 (2) 089 proc=1001:"com.mediatek.gba"
                    0 (2) 089 proc=u0a72:"com.tct.calendar"
                    0 (2) 089 proc=u0a133:"com.levect.lockscreen.tcl"
                    0 (2) 089 proc=1001:"com.mediatek.wfo.impl"
